right_song,total_count,is_right_probability
你是风儿我是沙,2263,0.8939460892620416
忘了你忘了我,2140,0.6261682242990654
为爱痴狂,2118,0.8607176581680831
我的祖国,2105,0.8019002375296912
当爱在靠近,2097,0.7033857892226991
很爱很爱你,2076,0.9147398843930635
红日,2072,0.680019305019305
夜空中最亮的星,2025,0.865679012345679
一辈子的孤单,1960,0.8775510204081632
千年等一回,1942,0.9449021627188465
自从有了你,1937,0.8404749612803304
青青河边草,1915,0.9368146214099217
好汉歌,1899,0.9210110584518167
演员,1879,0.6870675891431612
月亮惹的祸,1874,0.8959445037353255
可惜没如果,1865,0.8107238605898124
送别,1862,0.49946294307196565
玫瑰玫瑰我爱你,1847,0.8798050893340552
我们,1836,0.6318082788671024
奇妙能力歌,1796,0.5818485523385301
南屏晚钟,1786,0.812989921612542
九百九十九朵玫瑰,1765,0.8974504249291785
敖包相会,1763,0.6976744186046512
模特,1740,0.5224137931034483
精忠报国,1693,0.8854105138806851
九九艳阳天,1686,0.9294187425860023
霸王别姬,1663,0.8382441371016236
洪湖水浪打浪,1649,0.9144936325045482
因为爱情,1647,0.9210686095931998
你是我胸口永远的痛,1612,0.8566997518610422
漫步人生路,1590,0.6930817610062893
心太软,1579,0.9259024699176694
永不失联的爱,1575,0.7206349206349206
沉默是金,1564,0.6739130434782609
情歌,1561,0.6457399103139013
一言难尽,1555,0.7536977491961415
独角戏,1548,0.8016795865633075
鸭子,1540,0.8415584415584415
挪威的森林,1540,0.7792207792207793
值得,1536,0.7513020833333334
大城小爱,1526,0.6677588466579292
味道,1516,0.8120052770448549
真的爱你,1515,0.763036303630363
男孩,1502,0.5539280958721704
发如雪,1492,0.7345844504021448
一千年以后,1480,0.702027027027027
忘情水,1470,0.8741496598639455
让她降落,1463,0.7696514012303486
我等到花儿也谢了,1462,0.5266757865937073
波斯猫,1461,0.8781656399726215
剑心,1457,0.6396705559368565
寂寞沙洲冷,1434,0.7370990237099023
过火,1429,0.6067179846046186
时间煮雨,1420,0.6
后来的我们,1407,0.8123667377398721
一念之间,1404,0.7435897435897436
死了都要爱,1399,0.910650464617584
打靶归来,1389,0.8106551475881929
千里之外,1373,0.9264384559359068
今天你要嫁给我,1346,0.87518573551263
菊花台,1344,0.6956845238095238
求佛,1329,0.545522949586155
董小姐,1328,0.8621987951807228
夜曲,1307,0.6931905126243305
杀破狼,1299,0.5342571208622017
说散就散,1298,0.6486902927580893
六月的雨,1296,0.7075617283950617
逍遥叹,1286,0.6345256609642301
一直很安静,1271,0.7293469708890638
此生不换,1264,0.7183544303797469
偏爱,1262,0.7662440570522979
生生世世爱,1254,0.8413078149920256
红尘有你,1242,0.7632850241545893
痴心绝对,1241,0.7767929089443997
忘记时间,1239,0.8603712671509282
红颜旧,1223,0.6778413736713
白天不懂夜的黑,1221,0.8247338247338247
理想三旬,1214,0.5345963756177924
曹操,1140,0.618421052631579
真心英雄,1132,0.6802120141342756
借我,1121,0.639607493309545
成全,1113,0.6873315363881402
倩女幽魂,1046,0.6596558317399618
你快回来,1033,0.8422071636011617
云烟成雨,994,0.7706237424547284
花香,978,0.7413087934560327
认真的雪,941,0.7800212539851222
为你我受冷风吹,923,0.6793066088840737
伤心1999,922,0.8373101952277657
无怨无悔爱着你,899,0.660734149054505
风的季节,870,0.671264367816092
不得不爱,864,0.78125
我爱你中国,855,0.7637426900584795
听说爱情回来过,838,0.6288782816229117
乌云中,836,0.6674641148325359
不想长大,768,0.8776041666666666
Wait Wait Wait,723,0.8561549100968188
不浪漫罪名,689,0.5878084179970973
牧羊曲,688,0.6787790697674418
有没有人告诉你,615,0.8211382113821138
黄土高坡,597,0.5343383584589615
他不爱我,592,0.6165540540540541
星语心愿,583,0.6758147512864494
谁明浪子心,565,0.5946902654867257
Papillon,564,0.7641843971631206
别怕我伤心,546,0.6025641025641025
隐形的翅膀,499,0.845691382765531
听海,498,0.7811244979919679
中国话,494,0.5769230769230769
对你爱不完,493,0.920892494929006
勇气,476,0.7415966386554622
花房姑娘,476,0.5042016806722689
七里香,473,0.7378435517970402
为了谁,471,0.6199575371549894
美丽的神话,469,0.6886993603411514
江南,466,0.7167381974248928
三月里的小雨,464,0.7306034482758621
大碗宽面,454,0.6806167400881057
信仰,447,0.5861297539149888
从头再来,421,0.6033254156769596
青花瓷,402,0.681592039800995
红豆,388,0.5541237113402062
我的歌声里,377,0.5464190981432361
太想爱你,374,0.5561497326203209
星月神话,373,0.4879356568364611
映山红,360,0.75
不是我不明白,358,0.5195530726256983
归去来,340,0.6058823529411764
征服,329,0.6899696048632219
终于明白,329,0.5835866261398176
一万个舍不得,324,0.8117283950617284
月亮之上,323,0.8235294117647058
宽容,319,0.49843260188087773
难以抗拒你容颜,302,0.4966887417218543
乡间的小路,299,0.5551839464882943
你是我心内的一首歌,299,0.6187290969899666
天天想你,288,0.7847222222222222
雁南飞,285,0.7017543859649122
我是真的爱你,284,0.5809859154929577
月光,256,0.63671875
我们不一样,256,0.60546875
不要对他说,254,0.6023622047244095
我和你,254,0.5078740157480315
等一分钟,248,0.7903225806451613
我和我的祖国,247,0.6032388663967612
仰望,245,0.4816326530612245
明月千里寄相思,231,0.6017316017316018
千年泪,219,0.4885844748858447
海草舞,214,0.6962616822429907
如果没有你,206,0.5194174757281553
爱情转移,199,0.5678391959798995
一眼万年,197,0.5329949238578681
学猫叫,181,0.6022099447513812
无愧于心,177,0.5932203389830508
蒙娜丽莎的眼泪,174,0.5057471264367817
东方红,174,0.603448275862069
小酒窝,173,0.6994219653179191
三寸天堂,172,0.5465116279069767
相约一九九八,171,0.5555555555555556
有一点动心,158,0.5379746835443038
笨小孩,153,0.6405228758169934
小白杨,151,0.5629139072847682
孤单北半球,146,0.7945205479452054
等你的季节,143,0.6153846153846154
沙漠骆驼,142,0.6619718309859155
宁夏,142,0.6830985915492958
遇见,136,0.6911764705882353
花儿为什么这样红,131,0.549618320610687
突然好想你,129,0.6201550387596899
等待,121,0.4793388429752066
一念执着,121,0.6528925619834711
千纸鹤,112,0.5535714285714286
光年之外,111,0.4774774774774775
其实你不懂我的心,109,0.5871559633027523
稻香,108,0.5648148148148148
我怀念的,107,0.5514018691588785
一二三四歌,105,0.5904761904761905
白月光,104,0.5673076923076923
画心,96,0.5833333333333334
热情的沙漠,94,0.5957446808510638
在那桃花盛开的地方,90,0.5888888888888889
年少有为,88,0.48863636363636365
爱你一万年,86,0.6046511627906976
从开始到现在,84,0.5
咱当兵的人,80,0.575
你走你的路,80,0.6
说好的幸福呢,80,0.6
伤心太平洋,76,0.75
追光者,76,0.5131578947368421
爱就一个字,71,0.5774647887323944
走进新时代,70,0.5428571428571428
心跳,69,0.5942028985507246
体面,65,0.4
往事只能回味,65,0.5076923076923077
走四方,61,0.5409836065573771
说谎,59,0.559322033898305
我最亲爱的,58,0.5689655172413793
追梦人,57,0.5614035087719298
平凡之路,56,0.5892857142857143
有个爱你的人不容易,56,0.5535714285714286
最熟悉的陌生人,55,0.45454545454545453
狮子座,52,0.6153846153846154
贝加尔湖畔,51,0.45098039215686275
野狼disco,47,0.574468085106383
野百合也有春天,45,0.4444444444444444
至少还有你,45,0.6666666666666666
用情,45,0.4888888888888889
花田错,44,0.4090909090909091
心雨,43,0.5116279069767442
三国恋,41,0.4878048780487805
梦驼铃,39,0.46153846153846156
彩虹,39,0.48717948717948717
浪人情歌,36,0.5555555555555556
日不落,35,0.4857142857142857
芒种,34,0.5
做你的男人,33,0.5454545454545454
祝福,32,0.5
让我一次爱个够,28,0.5
爱转角,27,0.7407407407407407
慢慢喜欢你,26,0.6153846153846154
认错,25,0.48
选择,23,0.6086956521739131
我们的歌,22,0.36363636363636365
背叛,21,0.5238095238095238
岁月神偷,21,0.38095238095238093
让我欢喜让我忧,20,0.5
舍不得,20,0.55
阿刁,19,0.6842105263157895
谁的眼泪在飞,16,0.5625
天使的翅膀,16,0.5625
青苹果乐园,14,0.5714285714285714
最美的期待,13,0.38461538461538464
孤单心事,12,0.4166666666666667
缘分一道桥,11,0.8181818181818182
风中有朵雨做的云,11,0.5454545454545454
只对你有感觉,11,0.45454545454545453
羞答答的玫瑰静悄悄地开,10,0.7
过客,10,0.5
当我要走的时候,9,0.5555555555555556
为你写诗,8,0.5
这就是爱,7,0.7142857142857143
感恩的心,7,0.8571428571428571
青梅竹马,7,0.42857142857142855
晚秋,7,0.42857142857142855
没有情人的情人节,7,0.8571428571428571
红色高跟鞋,7,0.42857142857142855
涛声依旧,6,0.0
弯弯的月亮,6,0.3333333333333333
将军令,5,0.2
冬季到台北来看雨,5,0.4
千万次的问,5,0.8
特务J,5,0.6
野花,4,0.75
你究竟有几个好妹妹,4,0.5
High歌,4,0.75
寂寞寂寞就好,4,1.0
一代女皇,3,0.6666666666666666
最美,3,1.0
归去来兮,3,0.6666666666666666
爱的主打歌,3,0.0
执着,3,0.0
叹服,2,0.5
Fetish,2,0.5
Disturbia,2,1.0
可以的话,2,0.0
雾里看花,2,0.5
Isbjørn,2,0.0
Issues,2,0.5
落叶的忧伤,2,0.0
走着走着就散了,2,0.0
不醒梦,2,0.0
记得要微笑,2,0.5
善念起,2,1.0
你的万水千山,2,0.5
你的背包,2,0.5
特别的爱给特别的你,2,0.5
爱我的就拍拍手,2,1.0
知足,2,0.0
你这该死的温柔,2,1.0
刚好遇见你,2,0.5
梦已残,2,1.0
当你走了,2,0.5
倔强,2,0.5
无期,2,0.5
恋爱ing,2,0.5
心电心,2,0.0
我走以后,2,1.0
忘了,2,0.5
Für immer,2,0.5
Animals,1,0.0
Chasing Pavements,1,0.0
Counting Sheep,1,1.0
When We Were Young,1,1.0
伊斯坦堡,1,0.0
Panini,1,1.0
Mes mots tes lèvres douces,1,0.0
吉普赛情人,1,0.0
可惜我是水瓶座,1,1.0
只要平凡,1,1.0
多想在平庸的生活拥抱你,1,0.0
回到拉萨,1,0.0
回不去了吗,1,0.0
嚣张,1,1.0
Hometown Glory,1,0.0
过去未来,1,1.0
辞九门回忆,1,0.0
轻轻的告诉你,1,1.0
跨时代,1,1.0
赶上好时候,1,0.0
手心的蔷薇,1,1.0
我知道你不爱我,1,1.0
我的幸福与你有关,1,0.0
我的,1,0.0
放爱情一个假,1,1.0
拜你所赐,1,0.0
抽根烟,1,1.0
把悲伤留给自己,1,0.0
找不到,1,1.0
扯,1,1.0
一起摇摆,1,1.0
一笑倾城,1,1.0
Bella,1,1.0
阳光总在风雨后,1,1.0
长安忆,1,1.0
XO TOUR Llif3,1,1.0
傻笑,1,1.0
偏执,1,1.0
假如,1,0.0
借酒浇愁,1,0.0
一百万个可能,1,1.0
一生爱你千百回,1,1.0
一曲相思,1,0.0
明月圆如泪,1,0.0
明明就,1,1.0
时间飞行,1,0.0
佛系少女,1,1.0
但愿人长久,1,1.0
伤痛无声,1,0.0
伤了心的女人怎么了,1,1.0
半兽人,1,1.0
才华有限公司,1,0.0
我敢,1,0.0
我愿意,1,0.0
我会笑着回来,1,1.0
我们的爱,1,0.0
我们好像在哪见过,1,1.0
我也很想他,1,0.0
我不配,1,0.0
一千零一夜,1,1.0
很靠近海,1,0.0
往后余生,1,1.0
十七岁的雨季,1,1.0
反方向的钟,1,0.0
厚颜无耻,1,0.0
余香,1,1.0
余情未了,1,0.0
何必,1,0.0
沿途有你,1,1.0
旧情人，我是时间的新欢,1,1.0
无间道,1,0.0
无价之姐,1,0.0
新鲜,1,1.0
月亮不睡你不睡,1,0.0
最近比较烦,1,1.0
最真的心,1,0.0
是非题,1,1.0
彼岸花,1,0.0
情非得已,1,1.0
情深深雨濛濛,1,1.0
情歌王,1,1.0
怀念青春,1,0.0
忘了我,1,0.0
心灵就是战场,1,1.0
Мастерство обманывать себя,1,1.0
Красная Армия всех сильней,1,0.0
Берега России,1,1.0
You Say,1,1.0
YES！OK！,1,0.0
烟火里的尘埃,1,1.0
烟火人间,1,1.0
是谁爱的多,1,1.0
是我不可爱,1,1.0
春风十里,1,1.0
残酷月光,1,1.0
桃花红杏花白,1,1.0
样（YOUNG）,1,1.0
朱砂,1,0.0
有可能的夜晚,1,1.0
有你的快乐,1,0.0
你走,1,0.0
你说,1,0.0
前世情人,1,0.0
制造浪漫,1,0.0
分手不分离,1,0.0
再见北极雪,1,1.0
再见之前,1,1.0
其实我们都有故事,1,1.0
心中的日月,1,1.0
咖啡,1,1.0
和你在一起,1,0.0
江海不渡你,1,1.0
水月,1,1.0
水手怕水,1,1.0
อย่าปล่อยมือ,1,0.0
วิด ไฮเปอร์ อาร์ สยาม,1,1.0
人间,1,1.0
亲爱的你怎么不在我身边,1,0.0
你若三冬,1,0.0
点歌的人,1,1.0
滚滚红尘,1,0.0
深呼吸,1,0.0
爱情三十六计,1,0.0
爱一个人好难,1,1.0
熬夜上瘾,1,0.0
然后呢,1,1.0
一个人的风景,1,1.0
一个人的时候,1,0.0
一个人的寂寞两个人的错,1,0.0
一个人的北京,1,0.0
一世倾心,1,1.0
沧海一声笑,1,1.0
แพ้ทาง,1,0.0
听妈妈的话,1,1.0
听不到,1,1.0
听,1,1.0
后来遇见他,1,0.0
希望所有的人都快乐,1,1.0
崇拜,1,1.0
屋顶,1,1.0
少年中国说,1,1.0
小行囊,1,0.0
小爱情,1,0.0
心若倦了,1,0.0
宝贝我来给你爱,1,1.0
献天缘,1,0.0
爸，我回来了,1,0.0
爱要有你才完美,1,0.0
丑八怪,1,0.0
不说再见,1,1.0
如果云知道,1,0.0
你是我今生难忘的梦,1,1.0
你打不过我吧,1,1.0
爱要怎么说出口,1,1.0
爱要坦荡荡,1,1.0
爱的就是你,1,0.0
不要变,1,1.0
不管有多苦,1,1.0
不知所措,1,0.0
不甘平凡的我们,1,1.0
单车恋人,1,1.0
半句再见,1,0.0
为情所伤,1,1.0
いつも何度でも,1,1.0
离开前叫醒我,1,1.0
约定,1,1.0
飘向北方,1,1.0
风雨西关情,1,1.0
风雨彩虹铿锵玫瑰,1,0.0
风筝误,1,1.0
何以歌,1,1.0
矛盾,1,1.0
盗心贼,1,1.0
生而为人,1,0.0
你点亮的黑,1,1.0
你没错,1,1.0
妥协,1,1.0
开门见山,1,0.0
广东十年爱情故事,1,0.0
两个普普通通小青年,1,1.0
天亮了,1,1.0
小手拉大手,1,1.0
寻茶,1,0.0
对折,1,0.0
客官不可以,1,1.0
嘟嘟嘟,1,0.0
嗜睡症,1,1.0
第一天,1,1.0
笔记,1,1.0
笑纳,1,0.0
窃爱,1,0.0
突然想起你,1,0.0
空白格,1,0.0
种种,1,0.0
秋天不回来,1,1.0
离歌,1,1.0
花都开好了,1,0.0
红尘来去一场梦,1,1.0
素颜,1,0.0
粒子们,1,1.0
粉末,1,0.0
米兰的大雨,1,0.0
算你狠,1,1.0
背对背拥抱,1,0.0
耳朵,1,1.0
第一页,1,0.0
好春光,1,1.0
好心分手,1,0.0
好可惜,1,1.0
她说,1,0.0
女儿情,1,0.0
太阳,1,1.0
喀什噶尔胡杨,1,1.0
哪里都是你,1,0.0
哥爱妹始终一样,1,1.0
大田後生仔,1,0.0
大天蓬,1,0.0
不得了,1,0.0
不如跳舞,1,0.0
不如他,1,0.0
下坠Falling,1,0.0
上了年纪的男人,1,0.0
霍元甲,1,0.0
会跳舞的文艺青年,1,1.0
绿色,1,0.0
给自己的歌,1,1.0
西海情歌,1,1.0
萍聚,1,1.0
黑蝙蝠中队,1,0.0
黎明前的黑暗,1,0.0
麻雀,1,1.0
魔术先生,1,1.0
雪落下的声音,1,1.0
L.O.V.E,1,0.0
贪图,1,1.0
责无旁贷,1,0.0
谪仙,1,1.0
谢谢你的爱,1,0.0
谁家公子,1,1.0
谁不是,1,1.0
读者,1,1.0
说你为什么爱我,1,0.0
远方,1,0.0
美人鱼,1,0.0
Leyla,1,0.0
阿房宫赋,1,1.0
These Days,1,1.0
Schlaflied,1,0.0
难舍难分,1,1.0
买它,1,1.0
Abraços,1,0.0
九妹,1,1.0
AYO Everybody 在你头上暴扣,1,1.0
醉清风,1,1.0
那是你离开了北京的生活,1,0.0
那一年，这一天,1,0.0
遗憾,1,1.0
Dangerous Woman,1,1.0
还能孩子多久,1,0.0
还在假装,1,1.0
逆光,1,0.0
Ei Ei,1,0.0
难以抗拒,1,1.0
隔壁泰山,1,0.0
陈淑芬与林志豪,1,0.0
静悄悄,1,1.0
Truth Hurts,1,1.0
Tonight I Wanna Cry,1,1.0
其实不想走,1,1.0
八十年代的歌,1,0.0
兜圈,1,0.0
Makes Me Wonder,1,1.0
Love!,1,1.0
Lost Control,1,1.0
Lose You To Love Me,1,0.0
Living For Love,1,0.0
